family,logN,prefix_log_n,suffix_log_n,prefix_core,suffix_core,prefix_spatial_scope,suffix_spatial_scope,prefix_stage_fusion,suffix_stage_fusion,prefix_temporal_reuse,suffix_temporal_reuse,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,boundary,reorder,prefix_units_per_cta,prefix_tile_shared_bytes,suffix_units_per_cta,suffix_tile_shared_bytes,status,reason
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,256,16,16,table,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,256,16,16,recurrence,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,4,table,global-scratch,direct-strided-or-transpose,0,32768,64,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,4,recurrence,global-scratch,direct-strided-or-transpose,0,32768,64,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,8,table,global-scratch,direct-strided-or-transpose,0,32768,128,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,8,recurrence,global-scratch,direct-strided-or-transpose,0,32768,128,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,16,table,global-scratch,direct-strided-or-transpose,0,32768,256,65536,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,4,16,recurrence,global-scratch,direct-strided-or-transpose,0,32768,256,65536,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,4,table,global-scratch,direct-strided-or-transpose,1,65536,64,16384,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,4,recurrence,global-scratch,direct-strided-or-transpose,1,65536,64,16384,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,8,table,global-scratch,direct-strided-or-transpose,1,65536,128,32768,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,8,recurrence,global-scratch,direct-strided-or-transpose,1,65536,128,32768,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,16,table,global-scratch,direct-strided-or-transpose,1,65536,256,65536,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,8,16,recurrence,global-scratch,direct-strided-or-transpose,1,65536,256,65536,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,4,table,global-scratch,direct-strided-or-transpose,2,131072,64,16384,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,4,recurrence,global-scratch,direct-strided-or-transpose,2,131072,64,16384,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,8,table,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,8,recurrence,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,16,table,global-scratch,direct-strided-or-transpose,2,131072,256,65536,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,512,16,16,recurrence,global-scratch,direct-strided-or-transpose,2,131072,256,65536,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,4,table,global-scratch,direct-strided-or-transpose,0,32768,128,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,4,recurrence,global-scratch,direct-strided-or-transpose,0,32768,128,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,8,table,global-scratch,direct-strided-or-transpose,0,32768,256,65536,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,8,recurrence,global-scratch,direct-strided-or-transpose,0,32768,256,65536,hardware-infeasible,prefix-coverage
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,16,table,global-scratch,direct-strided-or-transpose,0,32768,512,131072,hardware-infeasible,prefix-coverage;suffix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,4,16,recurrence,global-scratch,direct-strided-or-transpose,0,32768,512,131072,hardware-infeasible,prefix-coverage;suffix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,4,table,global-scratch,direct-strided-or-transpose,1,65536,128,32768,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,4,recurrence,global-scratch,direct-strided-or-transpose,1,65536,128,32768,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,8,table,global-scratch,direct-strided-or-transpose,1,65536,256,65536,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,8,recurrence,global-scratch,direct-strided-or-transpose,1,65536,256,65536,requires-new-kernel,large-dimension-layout
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,16,table,global-scratch,direct-strided-or-transpose,1,65536,512,131072,hardware-infeasible,suffix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,8,16,recurrence,global-scratch,direct-strided-or-transpose,1,65536,512,131072,hardware-infeasible,suffix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,4,table,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,4,recurrence,global-scratch,direct-strided-or-transpose,2,131072,128,32768,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,8,table,global-scratch,direct-strided-or-transpose,2,131072,256,65536,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,8,recurrence,global-scratch,direct-strided-or-transpose,2,131072,256,65536,hardware-infeasible,prefix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,16,table,global-scratch,direct-strided-or-transpose,2,131072,512,131072,hardware-infeasible,prefix-shared;suffix-shared
cufftdx-online,18,13,5,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,1024,1024,16,16,recurrence,global-scratch,direct-strided-or-transpose,2,131072,512,131072,hardware-infeasible,prefix-shared;suffix-shared
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,4,table,global-scratch,direct-strided-or-transpose,0,4096,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,4,recurrence,global-scratch,direct-strided-or-transpose,0,4096,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,8,table,global-scratch,direct-strided-or-transpose,0,4096,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,8,recurrence,global-scratch,direct-strided-or-transpose,0,4096,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,16,table,global-scratch,direct-strided-or-transpose,0,4096,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,4,16,recurrence,global-scratch,direct-strided-or-transpose,0,4096,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,4,table,global-scratch,direct-strided-or-transpose,0,8192,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,4,recurrence,global-scratch,direct-strided-or-transpose,0,8192,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,8,table,global-scratch,direct-strided-or-transpose,0,8192,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,8,recurrence,global-scratch,direct-strided-or-transpose,0,8192,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,16,table,global-scratch,direct-strided-or-transpose,0,8192,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,8,16,recurrence,global-scratch,direct-strided-or-transpose,0,8192,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,4,table,global-scratch,direct-strided-or-transpose,0,16384,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,4,recurrence,global-scratch,direct-strided-or-transpose,0,16384,32,4096,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,8,table,global-scratch,direct-strided-or-transpose,0,16384,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,8,recurrence,global-scratch,direct-strided-or-transpose,0,16384,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,16,table,global-scratch,direct-strided-or-transpose,0,16384,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,128,16,16,recurrence,global-scratch,direct-strided-or-transpose,0,16384,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,4,table,global-scratch,direct-strided-or-transpose,0,4096,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,4,recurrence,global-scratch,direct-strided-or-transpose,0,4096,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,8,table,global-scratch,direct-strided-or-transpose,0,4096,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,8,recurrence,global-scratch,direct-strided-or-transpose,0,4096,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,16,table,global-scratch,direct-strided-or-transpose,0,4096,256,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,4,16,recurrence,global-scratch,direct-strided-or-transpose,0,4096,256,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,4,table,global-scratch,direct-strided-or-transpose,0,8192,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,4,recurrence,global-scratch,direct-strided-or-transpose,0,8192,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,8,table,global-scratch,direct-strided-or-transpose,0,8192,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,8,recurrence,global-scratch,direct-strided-or-transpose,0,8192,128,16384,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,16,table,global-scratch,direct-strided-or-transpose,0,8192,256,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,8,16,recurrence,global-scratch,direct-strided-or-transpose,0,8192,256,32768,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,16,4,table,global-scratch,direct-strided-or-transpose,0,16384,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,16,4,recurrence,global-scratch,direct-strided-or-transpose,0,16384,64,8192,hardware-infeasible,prefix-coverage
cufftdx-online,18,14,4,cufftdx-direct,cufftdx-block,cta,cta,full-dimension,full-dimension,resident-codelet,resident-codelet,128,256,16,8,table,global-scratch,direct-strided-or-transpose,0,16384,128,16384,hardware-infeasible,prefix-coverage
